meter_id,transformer_id,customer_class,barangay_id,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
M3000995,TX_Parang_9,Residential,100,14.66938077,121.1166119,436.32,516.96,583.01,464.1,580.7,629.7,652.61,479.69,444.58,526.38,395.6,482.07,10
M3000996,TX_Parang_9,Residential,100,14.66940692,121.117066,194.64,203.33,238.4,249.52,261.04,248.21,293.09,166.02,182.48,180.99,185.5,187.57,5
M3000997,TX_Parang_7,Residential,100,14.67270255,121.1194834,254.17,253.66,229.18,230.23,316.57,308.38,291.24,208.06,218.3,229.96,246.05,236.44,10
M3000998,TX_Parang_1,Residential,100,14.67105519,121.1187035,303.35,325.3,311.75,355.42,381.67,345.78,393.82,293.86,298.27,285.86,264.34,275.59,10
M3000999,TX_Parang_6,Residential,100,14.67154246,121.1189899,376.75,441.46,427.69,381.17,408.42,516.02,522.29,320.03,335.51,332.61,402.55,341.4,10
M3001000,TX_San Roque_5,Residential,101,14.63950607,121.0917973,444.64,407.19,459.12,400.89,528.72,510.64,482.98,436.78,380.94,418.62,429.38,375.65,5
M3001001,TX_San Roque_10,Residential,101,14.64118898,121.0921018,155.27,150.66,152.26,175.74,192.55,204.52,174.84,156.8,132.82,149.26,145.99,147.48,15
M3001002,TX_San Roque_5,Residential,101,14.64017396,121.088529,208.39,201.28,202.59,219.24,242.75,211.22,196.67,188.84,154.92,179.42,197.42,186.17,5
M3001003,TX_San Roque_1,Residential,101,14.64194228,121.0941272,584.47,545.91,617.55,545.98,670.67,718.03,689.36,475.67,489.55,561.67,585.69,565.66,5
M3001004,TX_San Roque_3,Commercial,101,14.63840627,121.0862178,647.92,3922.3,1397.6,3396.88,1796.7,1981.34,1400.31,2965.69,489.5,2799.94,1783.83,1353.82,100
M3001005,TX_San Roque_5,Commercial,101,14.64341336,121.0915319,287.45,421.12,647.49,411.62,1059.37,750.63,888.07,421.48,261.56,904.66,347.74,547.83,100
M3001006,TX_San Roque_3,Residential,101,14.64025533,121.0880516,500.88,517.66,593.17,618.34,684.42,661.85,656.59,485.45,513.8,463.55,420.16,528.29,10
M3001007,TX_San Roque_4,Commercial,101,14.6402722,121.0898608,2224.73,2469.8,2523.4,2529.32,2221.24,2275.28,2816.46,2210.7,1837.29,1662.35,1846.08,1980.28,100
M3001008,TX_San Roque_6,Residential,101,14.64140924,121.0856723,460.38,576.08,647.54,549.51,647.09,576.13,707.53,437.85,519.77,481.25,475.83,539.94,10
M3001009,TX_San Roque_10,Residential,101,14.63907503,121.0898212,167.38,166.38,734.25,691.11,1063.47,947.81,160.1,318.23,135.82,391.64,462.45,494.33,10
M3001010,TX_Santa Elen_1,Commercial,102,14.62817962,121.0867956,2297.16,2468.35,2933.96,2898.29,3413.68,3132.88,3427.1,1996.93,2155.61,2540.18,2274.27,2258.53,25
M3001011,TX_Santa Elen_6,Residential,102,14.62715783,121.0887718,563.53,537.98,602.81,572.99,579.18,613.49,615.33,448.68,505.77,514.19,488.34,525.76,5
M3001012,TX_Santa Elen_1,Residential,102,14.63005893,121.0820946,501.8,535.42,602.3,554.23,583.49,646.75,691.79,519.98,528.59,405.89,454.18,476.51,5
M3001013,TX_Santa Elen_8,Commercial,102,14.63198355,121.0882391,2567.31,3350.94,2843.07,3587.91,3425.55,3474.31,3466.15,2969.43,2482.76,2981.28,2839.74,2615.14,50
M3001014,TX_Santa Elen_6,Residential,102,14.63159426,121.0850952,452,492.34,444.16,523.06,577.44,535.84,550.76,414.08,460.4,454.28,373.78,396.95,5
M3001015,TX_Santa Elen_10,Industrial,102,14.6288929,121.0853179,8297.49,10111.64,8720.25,8670.59,11763.69,9127.29,10608.06,7949.51,6885.06,6957.52,7658.28,7440.05,300
M3001016,TX_Santa Elen_7,Commercial,102,14.63081524,121.0832555,1003.24,1165.15,1345.94,1087.49,1321.56,1451.4,1440.36,1175.23,935.57,881.63,976.23,971.39,75
M3001017,TX_Santa Elen_6,Residential,102,14.6299469,121.0867631,72.31,68.01,136.02,93.59,116.45,65.93,83.52,81.73,73.96,57.89,45.2,82.63,10
M3001018,TX_Santa Elen_6,Residential,102,14.63152279,121.0827814,443.58,515.36,530.86,640.62,703,720.01,634.08,538.14,542.69,475.93,563.44,570.91,15
M3001019,TX_Santa Elen_1,Residential,102,14.62975037,121.084494,546.25,611.63,615.98,713.82,749.85,836.88,760.65,591.24,488.22,632.31,578.24,589.71,10
M3001020,TX_Santo Ni?o_7,Residential,103,14.63671453,121.0826308,476.26,461.36,458.85,592.15,508.51,633.91,621.25,454.78,519.39,413.44,493.52,503.64,10
M3001021,TX_Santo Ni?o_4,Residential,103,14.63566287,121.0835808,243.68,288.7,283.44,289.92,336.37,337.82,338.65,275.69,229.92,207.4,229.36,284.12,5
M3001022,TX_Santo Ni?o_8,Residential,103,14.63459897,121.0852849,200.16,214.57,223.52,207.7,284.36,291.71,263.38,228.41,178.01,177.14,182.84,242.04,10
M3001023,TX_Santo Ni?o_6,Residential,103,14.6344491,121.0842286,664.96,711.71,560.01,668.29,809.66,713.42,786.66,498.39,504.87,583.19,548.53,538.76,15
M3001024,TX_Santo Ni?o_1,Residential,103,14.63461912,121.081295,639.41,720.96,678.68,617.89,657.78,651.94,644.35,502.15,556.42,578.31,517.52,585.38,10
M3001025,TX_Santo Ni?o_8,Residential,103,14.63413656,121.085289,502.97,620.27,473.37,512.11,568.83,670.69,625.27,420.65,441.49,475.05,542.07,476.45,5
M3001026,TX_Santo Ni?o_6,Commercial,103,14.63386067,121.0862459,2628.13,2821.64,2600.97,2836.17,3225.66,3057.41,3551.6,2480.66,2621.23,2107.71,2554.41,2572.83,75
M3001027,TX_Santo Ni?o_8,Commercial,103,14.63875921,121.0884031,2142.67,2731.39,2613.04,2359.49,2723.47,3219.94,3225.03,2107.66,2276.7,2471.67,2480.79,1982.35,50
M3001028,TX_Santo Ni?o_1,Commercial,103,14.6335124,121.0898375,1278.15,1814.31,1549.43,1443.58,1629.55,1774.7,1897.81,1502.92,1564.03,1443.79,1354.29,1426.13,75
M3001029,TX_Santo Ni?o_1,Residential,103,14.6346643,121.0851091,321.57,373.3,398.92,419.22,424.8,437.67,451.46,324.17,409.91,389.16,389.82,383.08,10
M3001030,TX_Ta?ong_4,Commercial,104,14.64448008,121.0894624,2274.58,2290.85,2440.98,2113.39,2932.26,2273.69,2980.16,2051.33,1955.02,1860.82,1916.66,2252.58,50
M3001031,TX_Ta?ong_3,Residential,104,14.64614199,121.088763,507.68,543.37,541.62,507.4,514.42,533.23,511.03,373.89,411.8,469.93,450.57,506.24,5
M3001032,TX_Ta?ong_10,Commercial,104,14.6506457,121.0914187,2540.7,3208.08,2656.12,3193.94,3028.11,3038.91,3166.41,2476.9,2404.73,2733.03,2683.79,2446.93,75
M3001033,TX_Ta?ong_8,Residential,104,14.64937053,121.0892412,552.87,650.41,687.31,567.23,721.75,656.79,715.02,554.76,488.06,554.98,534.52,574.13,15
M3001034,TX_Ta?ong_8,Residential,104,14.64684152,121.0889367,178.51,187.96,199.66,200.04,246.43,201.36,198.59,167.44,192.58,190.91,175.63,202.78,5
M3001035,TX_Ta?ong_10,Commercial,104,14.6428489,121.0895006,2225.25,2457.47,2164.49,2595.98,2658.47,2690.06,3116.88,1926.83,1996.01,2170.62,2296.75,1927.02,100
M3001036,TX_Ta?ong_5,Residential,104,14.65018058,121.0880015,145.66,210.97,253.23,270.95,185.76,188.51,185.13,121.76,115.34,151.61,217.84,211.55,5
M3001037,TX_Ta?ong_1,Residential,104,14.64655849,121.0868086,425.63,565.86,494.95,619.73,608.4,537.13,661.24,470.09,526.29,493.78,499.55,536.99,5
M3001038,TX_Ta?ong_5,Residential,104,14.6456948,121.0874088,155.88,162.43,178.84,210.56,222.37,222.91,206.94,174.41,179.05,181.6,140.32,187.03,5
M3001039,TX_Ta?ong_8,Industrial,104,14.64539347,121.0867098,7993.25,10070.99,10386.74,8999.25,10516.28,13484.75,13053.54,7944.69,9141.7,8603.25,9043.77,9313.39,500
M3001040,TX_Tumana_6,Residential,105,14.64110229,121.1114957,549.16,622.42,668.36,538.01,615.27,655.74,645.44,596.26,530.34,524.07,532.62,609.37,5
M3001041,TX_Tumana_4,Residential,105,14.6432254,121.1167618,575.18,550.92,608.28,646.8,681.76,755.87,795,586.29,565.27,544.05,502.14,562.89,5
M3001042,TX_Tumana_9,Commercial,105,14.64365983,121.1142961,2038.6,1936.99,2173.16,2020.5,2963.54,2554.1,2527.71,2049.58,1880.38,2091.62,2203.18,2067.32,50
M3001043,TX_Tumana_10,Residential,105,14.64717679,121.1148833,521.26,617.27,603.48,566.85,649.22,692,695.88,509.36,501.07,409.78,509.83,452.12,5
M3001044,TX_Tumana_3,Industrial,105,14.64057245,121.1171817,10616.3,11354.87,13087.59,13375.65,13122.11,14394.62,14940.45,12258.35,11808.69,10566.32,11941.73,11193.8,500
M3001045,TX_Tumana_7,Residential,105,14.64503188,121.1109475,434.75,432.55,423.95,484.02,584.37,518.1,575.65,424.54,470.68,379.49,427.07,426.28,15
M3001046,TX_Tumana_8,Residential,105,14.64358272,121.1149569,585.02,558.28,670.23,659.02,699.83,576.98,615.52,557,505.41,455.01,498.41,492.87,5
M3001047,TX_Tumana_10,Residential,105,14.64227336,121.1131335,122.58,69.44,58.37,137.35,53.87,85.15,209.19,64.91,76.36,81.33,96.47,66.2,5
M3001048,TX_Tumana_2,Residential,105,14.64250651,121.1121738,473.5,564.31,551.61,643.48,699.15,566.06,577.83,517.19,437.88,553.54,559.75,556.17,5
M3001049,TX_Tumana_2,Residential,105,14.64171403,121.1168085,231.14,245.44,282.02,310.95,278.08,324.54,334.96,250.32,271.15,270.33,211.21,245.69,10
M3001050,TX_Fortune_5,Residential,106,14.65992933,121.1174821,409.24,384.04,482.47,483.4,490.64,514.21,519.12,341.43,332.72,322.34,423.1,377.94,5
M3001051,TX_Fortune_3,Residential,106,14.65995371,121.1132728,183.15,155.74,156.76,210.51,149.59,252.42,161.95,103.29,80.16,167.59,133.32,165.85,10
M3001052,TX_Fortune_6,Residential,106,14.65502613,121.1181986,286.79,287.42,308.12,238.4,170.89,197.36,200.08,166.77,245.47,211.51,252.33,240.9,5
M3001053,TX_Fortune_9,Residential,106,14.65977381,121.1146538,267.06,100.48,337.45,380.07,354.77,433.15,306,278.61,402.57,268.08,401.42,495.12,15
M3001054,TX_Fortune_8,Residential,106,14.66015642,121.1129211,598.41,600.01,513.93,530.72,765.98,749.03,655.17,552.6,572.08,535.75,571.92,502.6,10
M3001055,TX_Fortune_9,Commercial,106,14.66419577,121.1159587,830.1,1061.52,934.82,910.02,1209.56,1164.56,1257.44,828.05,830.77,783.7,915.49,979.33,25
M3001056,TX_Fortune_5,Residential,106,14.66173356,121.1161718,190.31,264.25,213.25,206.45,237.44,262.23,281.06,201.25,204.81,233.7,223.71,208.09,10
M3001057,TX_Fortune_1,Residential,106,14.65837591,121.1142672,351.56,381.53,488.96,470.38,513.65,533.15,510.57,392.47,351.92,378.34,327.21,424.07,5
M3001058,TX_Fortune_2,Residential,106,14.65932632,121.1104684,225.1,306.66,276.8,262.77,279.49,328.93,293.76,217.27,211.81,209.27,215.35,252.5,10
M3001059,TX_Fortune_8,Residential,106,14.65775482,121.1124954,125.6,207.95,207.95,233.56,123.05,233.48,146.29,155.29,171.32,378.75,357.39,256.83,10
M3001060,TX_Marikina H_1,Residential,107,14.6546697,121.1162713,263.41,282.98,253.04,265.53,272.83,344.17,348.47,248.42,256.57,203.15,224.14,232.04,15
M3001061,TX_Marikina H_2,Residential,107,14.65274354,121.1136112,220.01,90.08,216.19,232.75,67.15,85.79,196.97,239.32,119.44,57.61,129.32,77.13,10
M3001062,TX_Marikina H_8,Industrial,107,14.65293335,121.1116275,10869.18,12125.71,12156.2,12802.18,14153.19,15322.3,15284.5,10000.22,8813.8,8738.08,9082.51,9404.36,300
M3001063,TX_Marikina H_6,Residential,107,14.6552112,121.1128771,215.69,234.17,208.67,242.63,222.34,268.6,248.86,177.03,163.3,168.17,206.88,202.68,10
M3001064,TX_Marikina H_6,Residential,107,14.65604641,121.1170656,623.04,568.25,617.9,605.52,726.03,790.25,792,526.72,460.97,499.19,511.65,558.67,10
M3001065,TX_Marikina H_6,Residential,107,14.65591145,121.114546,425.68,510.91,484.69,587.06,620.37,564.97,666.28,506.36,474.24,439.32,483.18,560.26,10
M3001066,TX_Marikina H_2,Commercial,107,14.6553367,121.1170748,2548.17,2560.23,3000.02,2759.56,3208.14,3208.6,3711.31,2171.42,2264.38,2574.76,2781.12,2954.42,100
M3001067,TX_Marikina H_1,Residential,107,14.65408711,121.1107957,165.04,195.2,203.47,195.82,204.83,208.14,221.17,131.12,173.95,154.63,173.97,174.05,10
M3001068,TX_Marikina H_7,Commercial,107,14.65643623,121.1098995,1526.2,2212.84,1893.02,2140.48,1919.33,2405.29,1984.98,1762.46,1753.64,1878.07,1582.48,1553.95,100
M3001069,TX_Marikina H_10,Residential,107,14.65413592,121.1161447,273.87,291.15,307.34,301.2,383.75,399.04,312.1,295.59,304.35,284.54,309.58,269.6,15
M3001070,TX_Addition H_7,Residential,108,14.5950663,121.0353521,212.04,275.09,274.98,260.93,293.92,265.6,287.57,248.16,247.05,234.07,256.6,262.76,15
M3001071,TX_Addition H_3,Residential,108,14.59094699,121.0333149,245.22,247.13,260.2,209.08,241.61,285.11,303.05,232.55,220.92,190.34,189.97,245.29,5
M3001072,TX_Addition H_1,Residential,108,14.59589012,121.0358133,637.73,702.17,615.15,558.26,826.59,642.66,722.54,507.98,548.34,514.59,611.65,656.18,10
M3001073,TX_Addition H_6,Residential,108,14.5950935,121.0325721,168.48,221.76,225.48,207.43,221.89,224.21,226.22,165.81,199.72,157.13,175.68,204.35,10
M3001074,TX_Addition H_7,Residential,108,14.59673128,121.0335649,580.5,646.41,714.32,717.39,756.59,793.71,725.22,531.86,610.43,596.1,507.79,500.67,10
M3001075,TX_Addition H_5,Residential,108,14.59543495,121.034842,523.49,585.91,595.75,586.94,640.93,681.91,707,550.33,486.07,587.34,511.27,641.96,5
M3001076,TX_Addition H_3,Residential,108,14.59033272,121.0352133,84.2,86.39,166.13,156.3,129.98,197.79,65.9,142.77,53.92,122.88,72.01,56.78,15
M3001077,TX_Addition H_10,Commercial,108,14.59515658,121.0333077,961.93,1186.76,1156.39,1319.72,1503.12,1208.25,1492.79,1057.29,1038.43,911.22,1111.9,947.67,50
M3001078,TX_Addition H_2,Commercial,108,14.59535949,121.0389221,2748.52,2863.89,2495.08,2693.89,2980.06,3077.88,3083.42,2432.87,2006.87,2463.59,2048.64,2071.32,100
M3001079,TX_Addition H_6,Residential,108,14.59313184,121.0347625,184.64,174.39,207.86,180.15,215.59,242.54,236.96,178.89,148.14,142.58,170.17,168.97,10
M3001080,TX_Barangka D_9,Residential,109,14.58286489,121.0466623,161.32,197.3,204.07,193.11,213.66,197.71,193.9,181.72,145.8,160.16,182.36,153.75,15
M3001081,TX_Barangka D_2,Residential,109,14.58210827,121.0432637,581.67,633.8,568.57,536.49,624.74,604.93,626.27,413.65,419.79,523.87,460.43,554.97,5
M3001082,TX_Barangka D_8,Residential,109,14.58580826,121.0439188,239.82,242.98,268.06,242.83,332.37,282.36,332.44,210.24,232.19,200.16,243.94,215.67,15
M3001083,TX_Barangka D_6,Residential,109,14.58205071,121.042193,191.29,203.21,191.2,218.32,199.48,230.25,230.89,153.39,155.99,170.37,177.03,159.62,15
M3001084,TX_Barangka D_6,Residential,109,14.58386509,121.0438955,508.36,731.66,579.37,621.52,715.13,784.17,670.77,638.62,598.97,605.82,491.53,582.5,10
M3001085,TX_Barangka D_1,Residential,109,14.58345626,121.0472138,411.45,407.5,505.26,455.34,553.82,598.54,458.38,440.57,400.8,362.64,418.85,434.46,10
M3001086,TX_Barangka D_3,Residential,109,14.578819,121.043278,418.29,518.9,442.16,443.4,463.98,531.12,569.87,362.52,334.42,414.7,337.04,401.58,10
M3001087,TX_Barangka D_7,Residential,109,14.58381554,121.0438949,223.29,226.04,268.64,270.14,246.74,305.66,271.36,229.75,233.07,204.84,198.76,253.64,15
M3001088,TX_Barangka D_8,Commercial,109,14.57951939,121.0411734,2432.17,2212.33,2375.33,2416.24,2768.06,2813.05,3029.55,2355.98,1895.44,2246.04,2098.1,2167.59,75
M3001089,TX_Barangka D_10,Commercial,109,14.58419469,121.0473676,2172.19,2811.26,2854.69,2684.29,2865.15,3516.91,2910.21,2087.33,2444.15,2404.53,2531.86,2664.38,75
M3001090,TX_Buayang Ba_8,Residential,110,14.59093029,121.0319332,212.43,251.56,161.74,633.7,445.93,303.4,694.7,89.82,247.27,243.71,423.81,196.25,10
M3001091,TX_Buayang Ba_10,Commercial,110,14.59065608,121.0299965,433.6,2416.48,2713.63,1043.15,1251.4,3577.32,595.88,587.82,1590.24,1558.3,905.48,2209.44,100
M3001092,TX_Buayang Ba_6,Residential,110,14.59114557,121.0302111,160.85,182.83,165.48,193.29,195.58,218.67,208.27,171.75,156.8,140.04,169.58,176.58,15
M3001093,TX_Buayang Ba_10,Residential,110,14.59065897,121.029749,596.8,686.42,620.39,610.98,702.34,636.58,691.14,506.43,554.36,554.93,606.21,591.49,10
M3001094,TX_Buayang Ba_4,Residential,110,14.59047233,121.0294261,287.35,324.43,267.01,329.95,373.4,312.03,387.49,297.53,254.03,243.62,286.26,253.11,15
M3001095,TX_Buayang Ba_2,Residential,110,14.58810022,121.0298868,363.79,434.18,439.74,418.46,422.94,454.63,400.82,314.85,322.35,298.68,382.15,319.79,15
M3001096,TX_Buayang Ba_9,Residential,110,14.58993885,121.0273768,461.43,568.18,663.56,655.5,574.31,670.99,620.3,533.23,534.32,424.19,550.8,481.73,15
M3001097,TX_Buayang Ba_2,Residential,110,14.58719321,121.031879,483.58,460.27,498.56,530.71,562.65,493.6,603.8,391.96,376.31,425.15,373.35,467.98,10
M3001098,TX_Buayang Ba_1,Industrial,110,14.58849133,121.0325518,12655.2,14442.95,13422.04,12111.16,13491.81,15166.79,13905.99,13269.04,10544.31,11824.17,9859.28,11300.21,150
M3001099,TX_Buayang Ba_9,Commercial,110,14.59164779,121.0284916,2309.5,2113.77,2754.38,2255.14,3098.88,2534.72,2829.6,2048.21,2159.03,2106.24,1792.75,2119.57,50
M3001100,TX_Burol_8,Residential,111,14.58402586,121.0360365,659.34,742.94,696.28,584.71,754.01,791.4,742.98,571.62,576.93,556.8,527.06,616.33,15
M3001101,TX_Burol_6,Residential,111,14.5861275,121.036601,390.67,438.65,428.99,401.81,444.69,483.51,504.49,372.13,331.61,397.42,346.85,373.22,10
M3001102,TX_Burol_9,Residential,111,14.58783392,121.0353991,521.58,572.22,465.46,503.83,517.05,602.02,665.18,402.39,431.99,505.44,478.23,408.02,10
M3001103,TX_Burol_10,Residential,111,14.58374666,121.0364609,398.83,502.61,432.21,516.51,570.95,649.51,615.68,389.67,419.76,495.74,468.59,475.08,10
M3001104,TX_Burol_9,Residential,111,14.58557754,121.0383255,540.57,634.95,552.7,654.81,707.05,678,839.8,545.09,542.78,550.94,492.95,567.62,15
M3001105,TX_Burol_6,Residential,111,14.58634384,121.0374315,157.76,182.12,160.18,186.05,196.8,239.52,216.87,146.42,139.69,136.74,139.12,175.95,10
M3001106,TX_Burol_7,Residential,111,14.58558926,121.0352757,263.78,272.94,290.3,238.37,297.89,310.48,308.63,188.92,253.57,248.92,195.43,235.24,10
M3001107,TX_Burol_9,Industrial,111,14.5842295,121.0348308,8256.63,8640.41,9784.45,10397.27,10712.04,9564.2,11908.58,7159.99,8146.78,7627.54,9291.96,9265.26,300
M3001108,TX_Burol_3,Residential,111,14.58511561,121.0373013,354.1,439.42,377.94,387.44,486.18,463.28,514.34,373.24,351.15,345.19,409.25,330.39,15
M3001109,TX_Burol_2,Residential,111,14.5869046,121.0358254,198.8,168.67,199.52,236.74,275.05,283.01,226.41,186.1,244.53,160.98,267.18,222.73,5
M3001110,TX_Hulo_2,Residential,112,14.58535412,121.041259,480.27,471.24,573.16,543.49,584.75,566.62,545.36,439.09,462.01,464.7,479.45,472.14,15
M3001111,TX_Hulo_3,Residential,112,14.57833072,121.0372801,243.51,160.1,169.71,206.47,231.97,183.01,167.64,109.3,175.2,137.99,199.26,218.39,15
M3001112,TX_Hulo_6,Residential,112,14.58048494,121.040451,529.78,502.14,550.19,502.36,614.83,604.57,629.94,545.43,443.36,466.5,459.82,489.5,5
M3001113,TX_Hulo_3,Industrial,112,14.58058315,121.0425989,6261.45,7043.24,6681.22,8028.18,9304.71,8284.07,9040.47,6285.49,5846.84,6301.52,6613.26,5901.84,500
M3001114,TX_Hulo_2,Residential,112,14.58021094,121.0410789,385.72,395.48,464.2,462.56,462.85,453.82,512.53,311.85,402.78,357.66,357.13,402.07,15
M3001115,TX_Hulo_9,Residential,112,14.57974844,121.0420055,275.7,282.41,242.53,278.03,310.35,306.74,296.86,233.32,241.2,251.61,264.61,213.68,5
M3001116,TX_Hulo_4,Commercial,112,14.58051537,121.0396786,2761.32,2948.41,3217.53,3304.43,3782.58,3472.65,3132.8,2782.88,2617.5,2369.07,2826.15,2828.97,100
M3001117,TX_Hulo_4,Industrial,112,14.57717749,121.0416437,12049.01,11474.6,20316.49,2687.28,6077.77,18838.48,20127.35,15091.03,14816.08,9715.9,17759.49,6587.66,150
M3001118,TX_Hulo_4,Commercial,112,14.57696512,121.0419915,1344.43,1395.12,1286.26,1399.81,1540.25,1443.2,1791.86,1240.7,1184.02,1243.08,1336.03,1117.75,75
M3001119,TX_Hulo_5,Residential,112,14.5814569,121.0422206,87.86,131.26,103.74,109.53,93.95,131.97,147.53,95.58,81.95,87.56,104.24,68.62,15
M3001120,TX_Mabini-J. _7,Residential,113,14.5885719,121.0248535,144.44,367.39,174.13,563.75,679.07,704.46,142.57,490.21,356.24,174.22,98.84,260.39,15
M3001121,TX_Mabini-J. _10,Residential,113,14.5938085,121.0248468,190.69,226.38,224.93,237.76,246.93,275.87,311.71,226.05,231.98,229.62,203.42,235.34,10
M3001122,TX_Mabini-J. _4,Residential,113,14.59196682,121.0239889,462.83,490.98,441.76,480.9,532.94,627.64,602.92,450.35,377.6,396.38,402.48,438.55,5
M3001123,TX_Mabini-J. _10,Residential,113,14.58810313,121.0225861,318.39,324.21,352.2,343.45,407.52,313.88,341.93,284.01,316.95,295.01,276.27,261.95,10
M3001124,TX_Mabini-J. _7,Residential,113,14.58844529,121.0281753,167.8,179.38,191.14,199.97,184.17,213.41,236.86,160.2,163.41,161.74,157.01,150.93,5
M3001125,TX_Mabini-J. _6,Residential,113,14.59233591,121.0242444,543.06,603.46,489.22,577.65,728.33,554.28,602.89,423.07,499.08,432.56,485.8,548.53,10
M3001126,TX_Mabini-J. _6,Residential,113,14.59017347,121.0247624,561.63,512.17,491.27,617.43,663.77,570.1,646.31,536.77,420.48,422.53,450.04,531.46,15
M3001127,TX_Mabini-J. _7,Residential,113,14.5919232,121.0241892,592.92,644.76,751.42,725.58,733.64,725.27,653.26,637.25,623.23,532.76,607.9,641.57,5
M3001128,TX_Mabini-J. _8,Commercial,113,14.58671795,121.025977,2153.02,2151.06,2216.67,2614.87,2617.94,2951.11,2766.93,2282.78,2153.45,2034.07,1928.72,2163.31,25
M3001129,TX_Mabini-J. _3,Residential,113,14.58996351,121.0272404,252.17,257.42,288.12,312.37,279.38,318.88,351.93,214.3,227.85,210.53,247.44,262.5,5
M3001130,TX_Malamig_2,Residential,114,14.59905294,121.0389373,221.57,311.32,302.19,296.78,275.38,341.25,322.65,253.97,271.5,215.68,237.76,268.94,10
M3001131,TX_Malamig_7,Residential,114,14.60077734,121.04242,201.84,212.31,199.92,208.87,295.49,226.24,286.81,216.74,205.31,183.81,224.27,210.44,15
M3001132,TX_Malamig_5,Residential,114,14.59768762,121.0397114,326.65,388.03,327.52,328.3,417.82,393.52,381.62,324.26,331.12,304.41,268.36,308.8,15
M3001133,TX_Malamig_7,Residential,114,14.60167418,121.0401447,273.84,299.76,289.63,260.71,293.46,325.17,315.24,239.06,205.89,240.29,260.04,213.92,15
M3001134,TX_Malamig_1,Residential,114,14.60091184,121.0427285,186.3,158.84,165.83,201.74,233.03,240.73,186.06,161.1,139.56,143.36,144.23,146.21,5
M3001135,TX_Malamig_8,Residential,114,14.59948658,121.0388929,250,290.38,317.84,318.61,320.15,322.6,393.42,243.22,233.4,249.54,276.42,242.4,5
